,Time,SST,Latitude,Longitude
337,2008-12-03 00:00:00,,39.0625,5.0625
338,2008-12-04 00:00:00,16.209991,39.0625,5.0625
339,2008-12-05 00:00:00,,39.0625,5.0625
340,2008-12-06 00:00:00,,39.0625,5.0625
341,2008-12-07 00:00:00,15.940002,39.0625,5.0625
342,2008-12-08 00:00:00,,39.0625,5.0625
343,2008-12-09 00:00:00,,39.0625,5.0625
344,2008-12-10 00:00:00,,39.0625,5.0625
345,2008-12-11 00:00:00,,39.0625,5.0625
346,2008-12-12 00:00:00,,39.0625,5.0625
347,2008-12-13 00:00:00,15.839996,39.0625,5.0625
348,2008-12-14 00:00:00,,39.0625,5.0625
349,2008-12-15 00:00:00,,39.0625,5.0625
350,2008-12-16 00:00:00,15.5,39.0625,5.0625
351,2008-12-17 00:00:00,,39.0625,5.0625
352,2008-12-18 00:00:00,15.5,39.0625,5.0625
353,2008-12-19 00:00:00,,39.0625,5.0625
354,2008-12-20 00:00:00,15.539978,39.0625,5.0625
355,2008-12-21 00:00:00,,39.0625,5.0625
356,2008-12-22 00:00:00,,39.0625,5.0625
357,2008-12-23 00:00:00,15.169983,39.0625,5.0625
358,2008-12-24 00:00:00,,39.0625,5.0625
359,2008-12-25 00:00:00,,39.0625,5.0625
360,2008-12-26 00:00:00,,39.0625,5.0625
361,2008-12-27 00:00:00,15.350006,39.0625,5.0625
362,2008-12-28 00:00:00,,39.0625,5.0625
363,2008-12-29 00:00:00,,39.0625,5.0625
364,2008-12-30 00:00:00,15.199982,39.0625,5.0625
365,2008-12-31 00:00:00,15.009979,39.0625,5.0625
366,2009-01-01 00:00:00,,39.0625,5.0625
367,2009-01-02 00:00:00,,39.0625,5.0625
368,2009-01-03 00:00:00,,39.0625,5.0625
369,2009-01-04 00:00:00,,39.0625,5.0625
370,2009-01-05 00:00:00,,39.0625,5.0625
371,2009-01-06 00:00:00,,39.0625,5.0625
372,2009-01-07 00:00:00,,39.0625,5.0625
373,2009-01-08 00:00:00,,39.0625,5.0625
374,2009-01-09 00:00:00,14.660004,39.0625,5.0625
375,2009-01-10 00:00:00,14.699982,39.0625,5.0625
376,2009-01-11 00:00:00,,39.0625,5.0625
377,2009-01-12 00:00:00,,39.0625,5.0625
378,2009-01-13 00:00:00,,39.0625,5.0625
379,2009-01-14 00:00:00,15.309998,39.0625,5.0625
380,2009-01-15 00:00:00,14.959991,39.0625,5.0625
381,2009-01-16 00:00:00,14.869995,39.0625,5.0625
382,2009-01-17 00:00:00,,39.0625,5.0625
383,2009-01-18 00:00:00,15.190002,39.0625,5.0625
384,2009-01-19 00:00:00,14.25,39.0625,5.0625
385,2009-01-20 00:00:00,,39.0625,5.0625
386,2009-01-21 00:00:00,,39.0625,5.0625
387,2009-01-22 00:00:00,14.559998,39.0625,5.0625
388,2009-01-23 00:00:00,,39.0625,5.0625
389,2009-01-24 00:00:00,14.160004,39.0625,5.0625
390,2009-01-25 00:00:00,,39.0625,5.0625
391,2009-01-26 00:00:00,14.359985,39.0625,5.0625
392,2009-01-27 00:00:00,,39.0625,5.0625
393,2009-01-28 00:00:00,14.079987,39.0625,5.0625
394,2009-01-29 00:00:00,14.839996,39.0625,5.0625
395,2009-01-30 00:00:00,14.570007,39.0625,5.0625
396,2009-01-31 00:00:00,,39.0625,5.0625
397,2009-02-01 00:00:00,,39.0625,5.0625
398,2009-02-02 00:00:00,,39.0625,5.0625
399,2009-02-03 00:00:00,14.660004,39.0625,5.0625
400,2009-02-04 00:00:00,14.529999,39.0625,5.0625
401,2009-02-05 00:00:00,14.779999,39.0625,5.0625
402,2009-02-06 00:00:00,14.889984,39.0625,5.0625
403,2009-02-07 00:00:00,,39.0625,5.0625
404,2009-02-08 00:00:00,14.019989,39.0625,5.0625
405,2009-02-09 00:00:00,14.149994,39.0625,5.0625
406,2009-02-10 00:00:00,,39.0625,5.0625
407,2009-02-11 00:00:00,,39.0625,5.0625
408,2009-02-12 00:00:00,,39.0625,5.0625
409,2009-02-13 00:00:00,,39.0625,5.0625
410,2009-02-14 00:00:00,,39.0625,5.0625
411,2009-02-15 00:00:00,13.919983,39.0625,5.0625
412,2009-02-16 00:00:00,,39.0625,5.0625
413,2009-02-17 00:00:00,,39.0625,5.0625
414,2009-02-18 00:00:00,13.660004,39.0625,5.0625
415,2009-02-19 00:00:00,,39.0625,5.0625
416,2009-02-20 00:00:00,,39.0625,5.0625
417,2009-02-21 00:00:00,13.639984,39.0625,5.0625
418,2009-02-22 00:00:00,,39.0625,5.0625
419,2009-02-23 00:00:00,,39.0625,5.0625
420,2009-02-24 00:00:00,,39.0625,5.0625
421,2009-02-25 00:00:00,13.829987,39.0625,5.0625
422,2009-02-26 00:00:00,14.289978,39.0625,5.0625
423,2009-02-27 00:00:00,13.839996,39.0625,5.0625
424,2009-02-28 00:00:00,14.589996,39.0625,5.0625
425,2009-03-01 00:00:00,,39.0625,5.0625
426,2009-03-02 00:00:00,,39.0625,5.0625
427,2009-03-03 00:00:00,,39.0625,5.0625
428,2009-03-04 00:00:00,,39.0625,5.0625
429,2009-03-05 00:00:00,,39.0625,5.0625
430,2009-03-06 00:00:00,,39.0625,5.0625
431,2009-03-07 00:00:00,,39.0625,5.0625
432,2009-03-08 00:00:00,13.589996,39.0625,5.0625
433,2009-03-09 00:00:00,13.919983,39.0625,5.0625
434,2009-03-10 00:00:00,13.399994,39.0625,5.0625
435,2009-03-11 00:00:00,14.289978,39.0625,5.0625
436,2009-03-12 00:00:00,14.0,39.0625,5.0625
437,2009-03-13 00:00:00,13.570007,39.0625,5.0625
438,2009-03-14 00:00:00,14.839996,39.0625,5.0625
439,2009-03-15 00:00:00,14.459991,39.0625,5.0625
440,2009-03-16 00:00:00,14.759979,39.0625,5.0625
441,2009-03-17 00:00:00,14.320007,39.0625,5.0625
442,2009-03-18 00:00:00,14.220001,39.0625,5.0625
443,2009-03-19 00:00:00,14.720001,39.0625,5.0625
444,2009-03-20 00:00:00,15.019989,39.0625,5.0625
445,2009-03-21 00:00:00,14.559998,39.0625,5.0625
446,2009-03-22 00:00:00,14.199982,39.0625,5.0625
447,2009-03-23 00:00:00,14.570007,39.0625,5.0625
448,2009-03-24 00:00:00,14.73999,39.0625,5.0625
449,2009-03-25 00:00:00,14.350006,39.0625,5.0625
450,2009-03-26 00:00:00,14.529999,39.0625,5.0625
451,2009-03-27 00:00:00,14.910004,39.0625,5.0625
452,2009-03-28 00:00:00,15.0,39.0625,5.0625
453,2009-03-29 00:00:00,,39.0625,5.0625
454,2009-03-30 00:00:00,14.649994,39.0625,5.0625
455,2009-03-31 00:00:00,,39.0625,5.0625
456,2009-04-01 00:00:00,,39.0625,5.0625
457,2009-04-02 00:00:00,,39.0625,5.0625
458,2009-04-03 00:00:00,,39.0625,5.0625
459,2009-04-04 00:00:00,14.97998,39.0625,5.0625
460,2009-04-05 00:00:00,14.850006,39.0625,5.0625
461,2009-04-06 00:00:00,14.649994,39.0625,5.0625
462,2009-04-07 00:00:00,15.190002,39.0625,5.0625
463,2009-04-08 00:00:00,15.019989,39.0625,5.0625
464,2009-04-09 00:00:00,,39.0625,5.0625
465,2009-04-10 00:00:00,,39.0625,5.0625
466,2009-04-11 00:00:00,,39.0625,5.0625
467,2009-04-12 00:00:00,,39.0625,5.0625
468,2009-04-13 00:00:00,,39.0625,5.0625
469,2009-04-14 00:00:00,14.759979,39.0625,5.0625
470,2009-04-15 00:00:00,15.529999,39.0625,5.0625
471,2009-04-16 00:00:00,15.470001,39.0625,5.0625
472,2009-04-17 00:00:00,15.329987,39.0625,5.0625
473,2009-04-18 00:00:00,15.539978,39.0625,5.0625
474,2009-04-19 00:00:00,15.48999,39.0625,5.0625
475,2009-04-20 00:00:00,15.98999,39.0625,5.0625
476,2009-04-21 00:00:00,,39.0625,5.0625
477,2009-04-22 00:00:00,15.399994,39.0625,5.0625
478,2009-04-23 00:00:00,15.130005,39.0625,5.0625
479,2009-04-24 00:00:00,16.190002,39.0625,5.0625
480,2009-04-25 00:00:00,15.919983,39.0625,5.0625
481,2009-04-26 00:00:00,,39.0625,5.0625
482,2009-04-27 00:00:00,,39.0625,5.0625
483,2009-04-28 00:00:00,15.619995,39.0625,5.0625
484,2009-04-29 00:00:00,15.880005,39.0625,5.0625
485,2009-04-30 00:00:00,15.910004,39.0625,5.0625
486,2009-05-01 00:00:00,16.179993,39.0625,5.0625
